-0.269779 -7.791400
-0.261657 -7.793300
-0.253454 -7.794900
-0.245234 -7.796100
-0.237129 -7.797000
-0.228909 -7.797500
-0.220706 -7.797800
-0.212584 -7.797900
-0.204381 -7.797800
-0.196177 -7.797500
-0.188056 -7.797100
-0.179852 -7.796600
-0.171731 -7.796000
-0.163528 -7.795300
-0.155308 -7.794700
-0.147203 -7.794000
-0.138983 -7.793300
-0.130779 -7.792700
-0.122675 -7.792100
-0.114455 -7.791600
-0.106251 -7.791100
-0.098130 -7.790800
-0.089926 -7.790500
-0.081706 -7.791000
-0.073601 -7.792000
-0.065398 -7.792700
-0.057277 -7.793200
-0.049073 -7.793500
-0.040853 -7.793600
-0.032748 -7.793500
-0.024528 -7.793300
-0.016325 -7.793000
-0.008204 -7.792700
0.000000 -7.792400
0.011529 -7.792700
0.022928 -7.793100
0.034457 -7.793400
0.045997 -7.793600
0.057385 -7.793600
0.068926 -7.793400
0.080454 -7.792800
0.091854 -7.792700
0.103382 -7.793400
0.114771 -7.794200
0.126311 -7.795200
0.137839 -7.796100
0.149239 -7.797100
0.160768 -7.798100
0.172308 -7.799000
0.183696 -7.799700
0.195225 -7.800200
0.206765 -7.800500
0.218153 -7.800300
0.229693 -7.799800
0.241222 -7.798700
0.252622 -7.796900
0.264150 -7.794500
0.275550 -7.791200
0.287079 -7.787300
0.298607 -7.801800
0.310007 -7.814200
0.321535 -7.824400
0.333076 -7.832100
0.344464 -7.837200
0.356004 -7.839600
0.367533 -7.839100
0.378932 -7.835700
0.390461 -7.831000
0.401990 -7.840200
0.413389 -7.846800
0.424918 -7.850700
0.436458 -7.851500
0.447846 -7.849300
0.459387 -7.844400
0.470775 -7.842500
0.482315 -7.837900
0.493843 -7.828800
0.505232 -7.817300
0.516772 -7.811300
0.528300 -7.801700
0.539700 -7.787800
0.551229 -7.769200
0.562769 -7.745400
0.574157 -7.716400
0.585686 -7.681900
0.597226 -7.642100
0.608614 -7.596900
0.620154 -7.546500
0.631542 -7.490800
0.643083 -7.429900
0.654611 -7.364000
0.666011 -7.293100
0.677539 -7.217500
0.689068 -7.137200
0.700468 -7.052500

-0.506891 -7.796500
-0.498688 -7.795300
-0.490567 -7.791800
-0.482363 -7.785700
-0.474160 -7.786400
-0.466038 -7.791900
-0.457835 -7.796200
-0.449615 -7.798500
-0.441510 -7.797800
-0.433290 -7.794300
-0.425185 -7.788300
-0.416965 -7.780100
-0.408762 -7.769700
-0.400657 -7.757300
-0.392437 -7.755700
-0.384233 -7.767600
-0.376112 -7.761300
-0.367908 -7.751000
-0.359689 -7.740000
-0.351584 -7.740300
-0.343380 -7.748400
-0.335160 -7.755900
-0.327055 -7.762600
-0.318835 -7.768600
-0.310731 -7.773900
-0.302511 -7.778500
-0.294307 -7.782600
-0.286186 -7.782300
-0.277982 -7.774200
-0.269779 -7.764900
-0.261657 -7.754500
-0.253454 -7.743100
-0.245234 -7.730800
-0.237129 -7.717700
-0.228909 -7.703800
-0.220706 -7.693900
-0.212584 -7.704900
-0.204381 -7.715800
-0.196177 -7.725700
-0.188056 -7.734800
-0.179852 -7.743000
-0.171731 -7.750500
-0.163528 -7.757200
-0.155308 -7.763100
-0.147203 -7.768400
-0.138983 -7.773000
-0.130779 -7.777000
-0.122675 -7.780500
-0.114455 -7.783500
-0.106251 -7.786000
-0.098130 -7.788000
-0.089926 -7.789700
-0.081706 -7.790300
-0.073601 -7.790100
-0.065398 -7.790100
-0.057277 -7.790200
-0.049073 -7.790300
-0.040853 -7.790500
-0.032748 -7.790800
-0.024528 -7.791200
-0.016325 -7.791500
-0.008204 -7.791900
0.000000 -7.792300
0.011529 -7.791900
0.022928 -7.791700
0.034457 -7.791500
0.045997 -7.791400
0.057385 -7.791500
0.068926 -7.791700
0.080454 -7.792100
0.091854 -7.791800
0.103382 -7.790300
0.114771 -7.788200
0.126311 -7.785400
0.137839 -7.781900
0.149239 -7.777500
0.160768 -7.772100
0.172308 -7.765600
0.183696 -7.758000
0.195225 -7.749100
0.206765 -7.738900
0.218153 -7.727200
0.229693 -7.714000
0.241222 -7.712200
0.252622 -7.733000
0.264150 -7.752600
0.275550 -7.770800
0.287079 -7.787000
0.298607 -7.781900
0.310007 -7.775600
0.321535 -7.768200
0.333076 -7.759800
0.344464 -7.771200
0.356004 -7.789000
0.367533 -7.805100
0.378932 -7.819100
0.390461 -7.829000
0.401990 -7.819300
0.413389 -7.806500
0.424918 -7.814700
0.436458 -7.828100
0.447846 -7.837200
0.459387 -7.841400
0.470775 -7.834600
0.482315 -7.822600
0.493843 -7.816400
0.505232 -7.813300
0.516772 -7.805000
0.528300 -7.796900
0.539700 -7.783000
0.551229 -7.763500
0.562769 -7.738600
0.574157 -7.708500
0.585686 -7.673300
0.597226 -7.633000
0.608614 -7.587500
0.620154 -7.537000
0.631542 -7.481500
0.643083 -7.421100
0.654611 -7.355800
0.666011 -7.285800
0.677539 -7.211000
0.689068 -7.131700
0.700468 -7.047700

-0.506891 -7.796500
-0.498688 -7.795300
-0.490567 -7.791800
-0.482363 -7.785700
-0.474160 -7.786400
-0.466038 -7.791900
-0.457835 -7.796200
-0.449615 -7.798500
-0.441510 -7.797800
-0.433290 -7.794300
-0.425185 -7.788300
-0.416965 -7.780100
-0.408762 -7.769700
-0.400657 -7.757300
-0.392437 -7.755700
-0.384233 -7.767600
-0.376112 -7.761300
-0.367908 -7.751000
-0.359689 -7.740000
-0.351584 -7.740300
-0.343380 -7.748400
-0.335160 -7.755900
-0.327055 -7.762600
-0.318835 -7.768600
-0.310731 -7.773900
-0.302511 -7.778500
-0.294307 -7.782600
-0.286186 -7.782300
-0.277982 -7.774200
-0.269779 -7.764900
-0.261657 -7.754500
-0.253454 -7.743100
-0.245234 -7.730800
-0.237129 -7.717700
-0.228909 -7.703800
-0.220706 -7.693900
-0.212584 -7.704900
-0.204381 -7.715800
-0.196177 -7.725700
-0.188056 -7.734800
-0.179852 -7.743000
-0.171731 -7.750500
-0.163528 -7.757200
-0.155308 -7.763100
-0.147203 -7.768400
-0.138983 -7.773000
-0.130779 -7.777000
-0.122675 -7.780500
-0.114455 -7.783500
-0.106251 -7.786000
-0.098130 -7.788000
-0.089926 -7.789700
-0.081706 -7.790300
-0.073601 -7.790100
-0.065398 -7.790100
-0.057277 -7.790200
-0.049073 -7.790300
-0.040853 -7.790500
-0.032748 -7.790800
-0.024528 -7.791200
-0.016325 -7.791500
-0.008204 -7.791900
0.000000 -7.792300
0.011529 -7.791900
0.022928 -7.791700
0.034457 -7.791500
0.045997 -7.791400
0.057385 -7.791500
0.068926 -7.791700
0.080454 -7.792100
0.091854 -7.791800
0.103382 -7.790300
0.114771 -7.788200
0.126311 -7.785400
0.137839 -7.781900
0.149239 -7.777500
0.160768 -7.772100
0.172308 -7.765600
0.183696 -7.758000
0.195225 -7.749100
0.206765 -7.738900
0.218153 -7.727200
0.229693 -7.714000
0.241222 -7.712200
0.252622 -7.733000
0.264150 -7.752600
0.275550 -7.770800
0.287079 -7.787000
0.298607 -7.781900
0.310007 -7.775600
0.321535 -7.768200
0.333076 -7.759800
0.344464 -7.771200
0.356004 -7.789000
0.367533 -7.805100
0.378932 -7.819100
0.390461 -7.829000
0.401990 -7.819300
0.413389 -7.806500
0.424918 -7.814700
0.436458 -7.828100
0.447846 -7.837200
0.459387 -7.841400
0.470775 -7.834600
0.482315 -7.822600
0.493843 -7.816400
0.505232 -7.813300
0.516772 -7.805000
0.528300 -7.796900
0.539700 -7.783000
0.551229 -7.763500
0.562769 -7.738600
0.574157 -7.708500
0.585686 -7.673300
0.597226 -7.633000
0.608614 -7.587500
0.620154 -7.537000
0.631542 -7.481500
0.643083 -7.421100
0.654611 -7.355800
0.666011 -7.285800
0.677539 -7.211000
0.689068 -7.131700
0.700468 -7.047700

-0.506891 -7.791900
-0.498688 -7.790700
-0.490567 -7.787200
-0.482363 -7.782400
-0.474160 -7.777300
-0.466038 -7.766500
-0.457835 -7.754300
-0.449615 -7.740200
-0.441510 -7.724100
-0.433290 -7.706100
-0.425185 -7.688100
-0.416965 -7.707200
-0.408762 -7.725100
-0.400657 -7.740900
-0.392437 -7.742000
-0.384233 -7.725700
-0.376112 -7.709400
-0.367908 -7.720400
-0.359689 -7.730100
-0.351584 -7.726900
-0.343380 -7.714000
-0.335160 -7.700200
-0.327055 -7.685600
-0.318835 -7.670400
-0.310731 -7.654700
-0.302511 -7.638400
-0.294307 -7.621800
-0.286186 -7.604800
-0.277982 -7.587600
-0.269779 -7.599000
-0.261657 -7.617500
-0.253454 -7.634800
-0.245234 -7.650900
-0.237129 -7.665900
-0.228909 -7.679800
-0.220706 -7.687900
-0.212584 -7.673400
-0.204381 -7.657600
-0.196177 -7.641200
-0.188056 -7.624500
-0.179852 -7.607400
-0.171731 -7.590000
-0.163528 -7.572500
-0.155308 -7.554900
-0.147203 -7.537200
-0.138983 -7.519600
-0.130779 -7.502100
-0.122675 -7.484900
-0.114455 -7.467800
-0.106251 -7.451100
-0.098130 -7.434900
-0.089926 -7.419000
-0.081706 -7.403700
-0.073601 -7.389000
-0.065398 -7.374900
-0.057277 -7.361500
-0.049073 -7.348800
-0.040853 -7.337000
-0.032748 -7.330400
-0.024528 -7.324700
-0.016325 -7.318300
-0.008204 -7.311200
0.000000 -7.303500
0.011529 -7.310900
0.022928 -7.317000
0.034457 -7.321800
0.045997 -7.333800
0.057385 -7.349100
0.068926 -7.366000
0.080454 -7.384300
0.091854 -7.404100
0.103382 -7.425100
0.114771 -7.447200
0.126311 -7.470200
0.137839 -7.494000
0.149239 -7.518300
0.160768 -7.543100
0.172308 -7.568100
0.183696 -7.593100
0.195225 -7.617900
0.206765 -7.642400
0.218153 -7.666300
0.229693 -7.689400
0.241222 -7.698500
0.252622 -7.682000
0.264150 -7.663500
0.275550 -7.643100
0.287079 -7.659800
0.298607 -7.684100
0.310007 -7.707600
0.321535 -7.729900
0.333076 -7.750700
0.344464 -7.748800
0.356004 -7.737100
0.367533 -7.723800
0.378932 -7.720300
0.390461 -7.749400
0.401990 -7.774900
0.413389 -7.796300
0.424918 -7.789200
0.436458 -7.769300
0.447846 -7.772300
0.459387 -7.789600
0.470775 -7.802700
0.482315 -7.811100
0.493843 -7.805800
0.505232 -7.806800
0.516772 -7.794800
0.528300 -7.771000
0.539700 -7.742200
0.551229 -7.708300
0.562769 -7.669400
0.574157 -7.625600
0.585686 -7.576900
0.597226 -7.523300
0.608614 -7.465000
0.620154 -7.401900
0.631542 -7.334100
0.643083 -7.261900
0.654611 -7.185200
0.666011 -7.104300
0.677539 -7.019200
0.689068 -6.961400
0.700468 -6.963200

-0.506891 -7.791900
-0.498688 -7.790700
-0.490567 -7.787200
-0.482363 -7.782400
-0.474160 -7.777300
-0.466038 -7.766500
-0.457835 -7.754300
-0.449615 -7.740200
-0.441510 -7.724100
-0.433290 -7.706100
-0.425185 -7.688100
-0.416965 -7.707200
-0.408762 -7.725100
-0.400657 -7.740900
-0.392437 -7.742000
-0.384233 -7.725700
-0.376112 -7.709400
-0.367908 -7.720400
-0.359689 -7.730100
-0.351584 -7.726900
-0.343380 -7.714000
-0.335160 -7.700200
-0.327055 -7.685600
-0.318835 -7.670400
-0.310731 -7.654700
-0.302511 -7.638400
-0.294307 -7.621800
-0.286186 -7.604800
-0.277982 -7.587600
-0.269779 -7.599000
-0.261657 -7.617500
-0.253454 -7.634800
-0.245234 -7.650900
-0.237129 -7.665900
-0.228909 -7.679800
-0.220706 -7.687900
-0.212584 -7.673400
-0.204381 -7.657600
-0.196177 -7.641200
-0.188056 -7.624500
-0.179852 -7.607400
-0.171731 -7.590000
-0.163528 -7.572500
-0.155308 -7.554900
-0.147203 -7.537200
-0.138983 -7.519600
-0.130779 -7.502100
-0.122675 -7.484900
-0.114455 -7.467800
-0.106251 -7.451100
-0.098130 -7.434900
-0.089926 -7.419000
-0.081706 -7.403700
-0.073601 -7.389000
-0.065398 -7.374900
-0.057277 -7.361500
-0.049073 -7.348800
-0.040853 -7.337000
-0.032748 -7.330400
-0.024528 -7.324700
-0.016325 -7.318300
-0.008204 -7.311200
0.000000 -7.303500
0.011529 -7.310900
0.022928 -7.317000
0.034457 -7.321800
0.045997 -7.333800
0.057385 -7.349100
0.068926 -7.366000
0.080454 -7.384300
0.091854 -7.404100
0.103382 -7.425100
0.114771 -7.447200
0.126311 -7.470200
0.137839 -7.494000
0.149239 -7.518300
0.160768 -7.543100
0.172308 -7.568100
0.183696 -7.593100
0.195225 -7.617900
0.206765 -7.642400
0.218153 -7.666300
0.229693 -7.689400
0.241222 -7.698500
0.252622 -7.682000
0.264150 -7.663500
0.275550 -7.643100
0.287079 -7.659800
0.298607 -7.684100
0.310007 -7.707600
0.321535 -7.729900
0.333076 -7.750700
0.344464 -7.748800
0.356004 -7.737100
0.367533 -7.723800
0.378932 -7.720300
0.390461 -7.749400
0.401990 -7.774900
0.413389 -7.796300
0.424918 -7.789200
0.436458 -7.769300
0.447846 -7.772300
0.459387 -7.789600
0.470775 -7.802700
0.482315 -7.811100
0.493843 -7.805800
0.505232 -7.806800
0.516772 -7.794800
0.528300 -7.771000
0.539700 -7.742200
0.551229 -7.708300
0.562769 -7.669400
0.574157 -7.625600
0.585686 -7.576900
0.597226 -7.523300
0.608614 -7.465000
0.620154 -7.401900
0.631542 -7.334100
0.643083 -7.261900
0.654611 -7.185200
0.666011 -7.104300
0.677539 -7.019200
0.689068 -6.961400
0.700468 -6.963200

-0.506891 -7.791900
-0.498688 -7.790600
-0.490567 -7.786800
-0.482363 -7.781000
-0.474160 -7.775900
-0.466038 -7.766400
-0.457835 -7.753300
-0.449615 -7.737800
-0.441510 -7.719900
-0.433290 -7.699600
-0.425185 -7.685500
-0.416965 -7.664800
-0.408762 -7.655100
-0.400657 -7.670200
-0.392437 -7.684300
-0.384233 -7.697300
-0.376112 -7.707200
-0.367908 -7.687000
-0.359689 -7.664900
-0.351584 -7.641100
-0.343380 -7.615700
-0.335160 -7.588800
-0.327055 -7.560500
-0.318835 -7.530800
-0.310731 -7.500000
-0.302511 -7.512500
-0.294307 -7.536000
-0.286186 -7.558300
-0.277982 -7.579300
-0.269779 -7.570300
-0.261657 -7.552800
-0.253454 -7.535300
-0.245234 -7.517900
-0.237129 -7.500500
-0.228909 -7.483400
-0.220706 -7.466500
-0.212584 -7.449900
-0.204381 -7.433800
-0.196177 -7.418100
-0.188056 -7.402900
-0.179852 -7.388200
-0.171731 -7.374300
-0.163528 -7.361000
-0.155308 -7.348600
-0.147203 -7.344400
-0.138983 -7.347300
-0.130779 -7.349700
-0.122675 -7.351500
-0.114455 -7.352600
-0.106251 -7.353200
-0.098130 -7.353200
-0.089926 -7.352500
-0.081706 -7.351200
-0.073601 -7.349300
-0.065398 -7.346800
-0.057277 -7.343700
-0.049073 -7.339900
-0.040853 -7.335500
-0.032748 -7.325900
-0.024528 -7.315800
-0.016325 -7.306600
-0.008204 -7.298700
0.000000 -7.303500
0.011529 -7.299200
0.022928 -7.308600
0.034457 -7.320300
0.045997 -7.325400
0.057385 -7.327700
0.068926 -7.328800
0.080454 -7.328600
0.091854 -7.327200
0.103382 -7.324600
0.114771 -7.326300
0.126311 -7.340500
0.137839 -7.356600
0.149239 -7.374400
0.160768 -7.393600
0.172308 -7.414300
0.183696 -7.436100
0.195225 -7.459000
0.206765 -7.482900
0.218153 -7.507400
0.229693 -7.532600
0.241222 -7.558000
0.252622 -7.583700
0.264150 -7.609400
0.275550 -7.634800
0.287079 -7.620700
0.298607 -7.596200
0.310007 -7.569500
0.321535 -7.540800
0.333076 -7.571400
0.344464 -7.613000
0.356004 -7.651800
0.367533 -7.687600
0.378932 -7.708700
0.390461 -7.691900
0.401990 -7.673300
0.413389 -7.696500
0.424918 -7.725400
0.436458 -7.750700
0.447846 -7.746000
0.459387 -7.764200
0.470775 -7.782400
0.482315 -7.795600
0.493843 -7.803200
0.505232 -7.785600
0.516772 -7.761900
0.528300 -7.734200
0.539700 -7.702600
0.551229 -7.666800
0.562769 -7.627000
0.574157 -7.583100
0.585686 -7.535100
0.597226 -7.482900
0.608614 -7.426500
0.620154 -7.366100
0.631542 -7.301600
0.643083 -7.233000
0.654611 -7.160500
0.666011 -7.084000
0.677539 -7.003600
0.689068 -6.961400
0.700468 -6.963100

-0.506891 -7.791900
-0.498688 -7.790600
-0.490567 -7.786800
-0.482363 -7.781000
-0.474160 -7.775900
-0.466038 -7.766400
-0.457835 -7.753300
-0.449615 -7.737800
-0.441510 -7.719900
-0.433290 -7.699600
-0.425185 -7.685500
-0.416965 -7.664800
-0.408762 -7.655100
-0.400657 -7.670200
-0.392437 -7.684300
-0.384233 -7.697300
-0.376112 -7.707200
-0.367908 -7.687000
-0.359689 -7.664900
-0.351584 -7.641100
-0.343380 -7.615700
-0.335160 -7.588800
-0.327055 -7.560500
-0.318835 -7.530800
-0.310731 -7.500000
-0.302511 -7.512500
-0.294307 -7.536000
-0.286186 -7.558300
-0.277982 -7.579300
-0.269779 -7.570300
-0.261657 -7.552800
-0.253454 -7.535300
-0.245234 -7.517900
-0.237129 -7.500500
-0.228909 -7.483400
-0.220706 -7.466500
-0.212584 -7.449900
-0.204381 -7.433800
-0.196177 -7.418100
-0.188056 -7.402900
-0.179852 -7.388200
-0.171731 -7.374300
-0.163528 -7.361000
-0.155308 -7.348600
-0.147203 -7.344400
-0.138983 -7.347300
-0.130779 -7.349700
-0.122675 -7.351500
-0.114455 -7.352600
-0.106251 -7.353200
-0.098130 -7.353200
-0.089926 -7.352500
-0.081706 -7.351200
-0.073601 -7.349300
-0.065398 -7.346800
-0.057277 -7.343700
-0.049073 -7.339900
-0.040853 -7.335500
-0.032748 -7.325900
-0.024528 -7.315800
-0.016325 -7.306600
-0.008204 -7.298700
0.000000 -7.303500
0.011529 -7.299200
0.022928 -7.308600
0.034457 -7.320300
0.045997 -7.325400
0.057385 -7.327700
0.068926 -7.328800
0.080454 -7.328600
0.091854 -7.327200
0.103382 -7.324600
0.114771 -7.326300
0.126311 -7.340500
0.137839 -7.356600
0.149239 -7.374400
0.160768 -7.393600
0.172308 -7.414300
0.183696 -7.436100
0.195225 -7.459000
0.206765 -7.482900
0.218153 -7.507400
0.229693 -7.532600
0.241222 -7.558000
0.252622 -7.583700
0.264150 -7.609400
0.275550 -7.634800
0.287079 -7.620700
0.298607 -7.596200
0.310007 -7.569500
0.321535 -7.540800
0.333076 -7.571400
0.344464 -7.613000
0.356004 -7.651800
0.367533 -7.687600
0.378932 -7.708700
0.390461 -7.691900
0.401990 -7.673300
0.413389 -7.696500
0.424918 -7.725400
0.436458 -7.750700
0.447846 -7.746000
0.459387 -7.764200
0.470775 -7.782400
0.482315 -7.795600
0.493843 -7.803200
0.505232 -7.785600
0.516772 -7.761900
0.528300 -7.734200
0.539700 -7.702600
0.551229 -7.666800
0.562769 -7.627000
0.574157 -7.583100
0.585686 -7.535100
0.597226 -7.482900
0.608614 -7.426500
0.620154 -7.366100
0.631542 -7.301600
0.643083 -7.233000
0.654611 -7.160500
0.666011 -7.084000
0.677539 -7.003600
0.689068 -6.961400
0.700468 -6.963100

-0.506891 -7.744700
-0.498688 -7.759400
-0.490567 -7.772000
-0.482363 -7.780300
-0.474160 -7.772300
-0.466038 -7.761000
-0.457835 -7.747400
-0.449615 -7.731500
-0.441510 -7.713200
-0.433290 -7.692800
-0.425185 -7.676900
-0.416965 -7.651800
-0.408762 -7.641500
-0.400657 -7.616800
-0.392437 -7.590500
-0.384233 -7.562800
-0.376112 -7.533700
-0.367908 -7.503400
-0.359689 -7.471900
-0.351584 -7.439300
-0.343380 -7.405800
-0.335160 -7.404400
-0.327055 -7.433500
-0.318835 -7.461200
-0.310731 -7.487300
-0.302511 -7.467700
-0.294307 -7.434600
-0.286186 -7.400500
-0.277982 -7.365500
-0.269779 -7.329800
-0.261657 -7.293500
-0.253454 -7.256500
-0.245234 -7.257600
-0.237129 -7.268500
-0.228909 -7.278800
-0.220706 -7.288300
-0.212584 -7.297100
-0.204381 -7.305200
-0.196177 -7.312700
-0.188056 -7.319600
-0.179852 -7.325700
-0.171731 -7.331300
-0.163528 -7.336100
-0.155308 -7.340200
-0.147203 -7.336200
-0.138983 -7.325400
-0.130779 -7.315300
-0.122675 -7.306100
-0.114455 -7.297800
-0.106251 -7.290500
-0.098130 -7.284200
-0.089926 -7.278900
-0.081706 -7.274700
-0.073601 -7.271500
-0.065398 -7.269300
-0.057277 -7.268300
-0.049073 -7.268300
-0.040853 -7.269400
-0.032748 -7.271500
-0.024528 -7.275700
-0.016325 -7.285600
-0.008204 -7.294300
0.000000 -7.291000
0.011529 -7.294100
0.022928 -7.284300
0.034457 -7.279400
0.045997 -7.279900
0.057385 -7.282400
0.068926 -7.287100
0.080454 -7.293800
0.091854 -7.302500
0.103382 -7.313100
0.114771 -7.320200
0.126311 -7.315400
0.137839 -7.309100
0.149239 -7.301500
0.160768 -7.292700
0.172308 -7.282700
0.183696 -7.271400
0.195225 -7.258800
0.206765 -7.244900
0.218153 -7.229800
0.229693 -7.213300
0.241222 -7.195500
0.252622 -7.226000
0.264150 -7.279300
0.275550 -7.331700
0.287079 -7.383000
0.298607 -7.432900
0.310007 -7.481100
0.321535 -7.527200
0.333076 -7.509600
0.344464 -7.476200
0.356004 -7.504100
0.367533 -7.548000
0.378932 -7.589500
0.390461 -7.628200
0.401990 -7.663700
0.413389 -7.652600
0.424918 -7.681900
0.436458 -7.713700
0.447846 -7.740700
0.459387 -7.718300
0.470775 -7.687500
0.482315 -7.653100
0.493843 -7.615000
0.505232 -7.573300
0.516772 -7.528000
0.528300 -7.479200
0.539700 -7.426900
0.551229 -7.371200
0.562769 -7.312200
0.574157 -7.250100
0.585686 -7.185000
0.597226 -7.117100
0.608614 -7.046600
0.620154 -6.973900
0.631542 -6.932100
0.643083 -6.940800
0.654611 -6.948100
0.666011 -6.953900
0.677539 -6.958400
0.689068 -6.955700
0.700468 -6.958400

-0.506891 -7.744700
-0.498688 -7.759400
-0.490567 -7.772000
-0.482363 -7.780300
-0.474160 -7.772300
-0.466038 -7.761000
-0.457835 -7.747400
-0.449615 -7.731500
-0.441510 -7.713200
-0.433290 -7.692800
-0.425185 -7.676900
-0.416965 -7.651800
-0.408762 -7.641500
-0.400657 -7.616800
-0.392437 -7.590500
-0.384233 -7.562800
-0.376112 -7.533700
-0.367908 -7.503400
-0.359689 -7.471900
-0.351584 -7.439300
-0.343380 -7.405800
-0.335160 -7.404400
-0.327055 -7.433500
-0.318835 -7.461200
-0.310731 -7.487300
-0.302511 -7.467700
-0.294307 -7.434600
-0.286186 -7.400500
-0.277982 -7.365500
-0.269779 -7.329800
-0.261657 -7.293500
-0.253454 -7.256500
-0.245234 -7.257600
-0.237129 -7.268500
-0.228909 -7.278800
-0.220706 -7.288300
-0.212584 -7.297100
-0.204381 -7.305200
-0.196177 -7.312700
-0.188056 -7.319600
-0.179852 -7.325700
-0.171731 -7.331300
-0.163528 -7.336100
-0.155308 -7.340200
-0.147203 -7.336200
-0.138983 -7.325400
-0.130779 -7.315300
-0.122675 -7.306100
-0.114455 -7.297800
-0.106251 -7.290500
-0.098130 -7.284200
-0.089926 -7.278900
-0.081706 -7.274700
-0.073601 -7.271500
-0.065398 -7.269300
-0.057277 -7.268300
-0.049073 -7.268300
-0.040853 -7.269400
-0.032748 -7.271500
-0.024528 -7.275700
-0.016325 -7.285600
-0.008204 -7.294300
0.000000 -7.291000
0.011529 -7.294100
0.022928 -7.284300
0.034457 -7.279400
0.045997 -7.279900
0.057385 -7.282400
0.068926 -7.287100
0.080454 -7.293800
0.091854 -7.302500
0.103382 -7.313100
0.114771 -7.320200
0.126311 -7.315400
0.137839 -7.309100
0.149239 -7.301500
0.160768 -7.292700
0.172308 -7.282700
0.183696 -7.271400
0.195225 -7.258800
0.206765 -7.244900
0.218153 -7.229800
0.229693 -7.213300
0.241222 -7.195500
0.252622 -7.226000
0.264150 -7.279300
0.275550 -7.331700
0.287079 -7.383000
0.298607 -7.432900
0.310007 -7.481100
0.321535 -7.527200
0.333076 -7.509600
0.344464 -7.476200
0.356004 -7.504100
0.367533 -7.548000
0.378932 -7.589500
0.390461 -7.628200
0.401990 -7.663700
0.413389 -7.652600
